______________________________________________________
			Unix cache=1gb
______________________________________________________
"TATP","SQLite","SQLite","unix","loading","10000","135","ms","","1",""
"TATP","SQLite","SQLite","unix","loading","100000","1399","ms","","1",""
"TATP","SQLite","SQLite","unix","loading","1000000","14518","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","72402.9","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","72241.2","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","1000000","71416.8","tps","","1",""
"TATP","SQLite","SQLite","unix","loading","10000000","154044","ms","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","61237.6","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","61394.1","tps","","1",""
"TATP","SQLite","SQLite","unix","evaluation","10000000","61887","tps","","1",""
"SSB","SQLite","SQLite","unix","evaluation","1","0.57809","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.518977","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.48388","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.23608","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.17211","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.09136","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.52935","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.04266","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.07998","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.08032","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.54482","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12141","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06897","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.56649","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.513777","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.480375","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.18863","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.10984","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.05438","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.56092","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.0494","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06951","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.08656","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.52954","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.11587","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06414","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.569643","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.515815","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.481005","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.19943","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.10224","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.01675","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.5312","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.03338","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06316","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06607","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.53575","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12119","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.07351","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.585446","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.460733","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.448105","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.535894","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.459391","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.448552","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.844194","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.421872","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.405156","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.399427","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.676202","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.66701","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.566898","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.586706","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.464224","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.451349","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.539334","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.457344","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.436901","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.849771","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.424793","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.402014","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.396249","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.687907","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.682178","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.588129","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.588544","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.461742","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.450587","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.534318","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.462526","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.444406","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.84389","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.428491","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.411512","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.400036","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.673249","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.663572","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.56812","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","2","1.16027","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.04106","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","0.972141","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","7.04069","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.82567","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.6421","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","3.44323","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.41552","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.45596","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.44432","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","3.5378","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.40123","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.29586","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.15652","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","1.04656","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","0.979319","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.93945","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.73257","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","6.52343","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","3.39479","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.38053","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.41776","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","2","2.41525","s","q3.4","1","0"
